,title,date,month,year,source,order_month,label,url
4490,[SALAH] Video “Puing-puing roket China jatuh ke Samudra Hindia dekat Maldives”,2021-05-21,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/21/salah-video-puing-puing-roket-china-jatuh-ke-samudra-hindia-dekat-maldives/
4491,[SALAH] Vaksin Covid-19 Mengandung Microchip Magnetik,2021-05-21,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/21/salah-vaksin-covid-19-mengandung-microchip-magnetik-2/
4492,"[SALAH] Foto “Breaking News, Pria Misterius Bantai Tentara Israel, Israel Menyerah dan Mengakui Kedaulatan Palestina”",2021-05-21,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/21/salah-foto-breaking-news-pria-misterius-bantai-tentara-israel-israel-menyerah-dan-mengakui-kedaulatan-palestina/
4493,[SALAH] Video “Warga Malaysia antri nginep di stadion shah alam…semua positif covid 19”,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-video-warga-malaysia-antri-nginep-di-stadion-shah-alam-semua-positif-covid-19/
4494,[SALAH] Akun Facebook Bupati Tuban “Aditia Halindra Faridzky”,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-akun-facebook-bupati-tuban-aditia-halindra-faridzky/
4495,[SALAH] Akun Facebook Wakil Bupati Asahan Taufik Zainal Abidin,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-akun-facebook-wakil-bupati-asahan-taufik-zainal-abidin/
4496,[SALAH] Anies Baswedan Donasikan Dana untuk Palestina dari Uang Pribadi dan Karyawan Pemda DKI,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-anies-baswedan-donasikan-dana-untuk-palestina-dari-uang-pribadi-dan-karyawan-pemda-dki/
4497,[SALAH] Video “BERITA TERBARU ~ RONALDO SUMBANGKAN GAJINYA UNTUK BANTU HAMAS BELI ROKET”,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-video-berita-terbaru-ronaldo-sumbangkan-gajinya-untuk-bantu-hamas-beli-roket/
4498,[SALAH] Obat dan Bahan Herbal Mencegah Covid,2021-05-20,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/20/salah-obat-dan-bahan-herbal-mencegah-covid/
4499,"[SALAH] Sebut Munarman Mirip HRS Dalam Skandal Asmara, Ade: Allah Membuka Mata Kita Siapa Sebenarnya Mereka Haus Sex Dan Kejaliman",2021-05-19,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/19/salah-sebut-munarman-mirip-hrs-dalam-skandal-asmara-ade-allah-membuka-mata-kita-siapa-sebenarnya-mereka-haus-sex-dan-kejaliman/
4500,"[SALAH] Foto “Wapres Ma’ruf Amin video call dengan Presiden Cina Xi Jinping Lewat Video Call, Xi jinping Mau Nagih hoetang”",2021-05-19,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/19/salah-foto-wapres-maruf-amin-video-call-dengan-presiden-cina-xi-jinping-lewat-video-call-xi-jinping-mau-nagih-hoetang/
4501,[FALSE] Photo of Journalist Crying While Covering Israeli Army Attack on Al-Aqsa Mosque,2021-05-19,May,2021,turnbackhoax,5,"[('FALSE', '')]",https://turnbackhoax.id/2021/05/19/false-photo-of-journalist-crying-while-covering-israeli-army-attack-on-al-aqsa-mosque/
4502,[SALAH] 3 Juta Orang Inggris Masuk Islam Secara Serentak,2021-05-19,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/19/salah-3-juta-orang-inggris-masuk-islam-secara-serentak-2/
4503,[SALAH] Akun Facebook Bupati Kuningan Acep Purnama,2021-05-19,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/19/salah-akun-facebook-bupati-kuningan-acep-purnama/
4504,"[SALAH] Demi Mengelabui Petugas, Pemudik Nekat Menyamar Menjadi Gorila",2021-05-19,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/19/salah-demi-mengelabui-petugas-pemudik-nekat-menyamar-menjadi-gorila/
4505,[SALAH] Jumlah Kasus COVID-19 di JATIM Meledak,2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-jumlah-kasus-covid-19-di-jatim-meledak/
4506,[SALAH] Christiano Ronaldo Menolak Bersalaman dengan Presiden Israel karena Mendukung Umat Islam,2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-christiano-ronaldo-menolak-bersalaman-dengan-presiden-israel-karena-mendukung-umat-islam/
4507,[SALAH] Foto-foto “demonstrasi besar-besaran di Indonesia untuk mengungkapkan solidaritas dengan Palestina”,2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-foto-foto-demonstrasi-besar-besaran-di-indonesia-untuk-mengungkapkan-solidaritas-dengan-palestina/
4508,[FALSE] The Photos of “a massive demonstration in Indonesia to express solidarity with the Palestinians”,2021-05-18,May,2021,turnbackhoax,5,"[('FALSE', '')]",https://turnbackhoax.id/2021/05/18/false-the-photos-of-a-massive-demonstration-in-indonesia-to-express-solidarity-with-the-palestinians/
4509,"[SALAH] Tangkapan Layar Artikel “Hidup Mulia Atau Mati Syahid, Anies Baswedan Siap Pimpin Jihad Lawan Tentara Israel”",2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-tangkapan-layar-artikel-hidup-mulia-atau-mati-syahid-anies-baswedan-siap-pimpin-jihad-lawan-tentara-israel/
4510,[SALAH] Anjing Zionis Dilatih untuk Menerkam Orang Sholat,2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-anjing-zionis-dilatih-untuk-menerkam-orang-sholat/
4511,"[SALAH] Foto “Malak Al-Tanani, terbunuh oleh pesawat perang Israel”",2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-foto-malak-al-tanani-terbunuh-oleh-pesawat-perang-israel/
4512,"[FALSE] The Photo of “Malak Al-Tanani, killed by Israeli war planes”",2021-05-18,May,2021,turnbackhoax,5,"[('FALSE', '')]",https://turnbackhoax.id/2021/05/18/false-the-photo-of-malak-al-tanani-killed-by-israeli-war-planes/
4513,[SALAH] Video “tentara Indonesia. Malaysia.burunai. afganistan. Turki bersatu berangkat mau perang di #palestin,2021-05-18,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/18/salah-video-tentara-indonesia-malaysia-burunai-afganistan-turki-bersatu-berangkat-mau-perang-di-palestin/
4514,[SALAH] Video “Presiden Putin tiba di Turki untuk membahas Palestina bersama Erdogan”,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-video-presiden-putin-tiba-di-turki-untuk-membahas-palestina-bersama-erdogan/
4515,[SALAH] Foto Presiden Jokowi Sungkem ke Wakil Presiden Ma’ruf Amin Saat Idul Fitri,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-foto-presiden-jokowi-sungkem-ke-wakil-presiden-maruf-amin-saat-idul-fitri/
4516,[SALAH] “Seorang polisi Israel mencekik seorang anak Palestina sampai mati”,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-seorang-polisi-israel-mencekik-seorang-anak-palestina-sampai-mati/
4517,[SALAH] Foto Mengharukan Dua Bersaudara dari Gaza Bertemu Setelah Mengira Salah Seorang dari Mereka Meninggal,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-foto-mengharukan-dua-bersaudara-dari-gaza-bertemu-setelah-mengira-salah-seorang-dari-mereka-meninggal/
4518,[SALAH] Video jumlah Korban Palestina Akibat Perang Hanyalah Propaganda Media Palestina,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-video-jumlah-korban-palestina-akibat-perang-hanyalah-propaganda-media-palestina/
4519,[SALAH] Israel Menyerang Palestina Karena Marah Telah Disudutkan dalam KTT OKI di Turki,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-israel-menyerang-palestina-karena-marah-telah-disudutkan-dalam-ktt-oki-di-turki/
4520,[SALAH] Foto Jokowi sedang Menyantap Sate Babi,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-foto-jokowi-sedang-menyantap-sate-babi/
4521,[SALAH] KPK Lakukan Penggeledahan di Gedung Kemenhan,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-kpk-lakukan-penggeledahan-di-gedung-kemenhan/
4522,[SALAH] Video “Tentara Indonesia yg sedang membantu saudara Palestina”,2021-05-17,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/17/salah-video-tentara-indonesia-yg-sedang-membantu-saudara-palestina/
4523,[SALAH] Video “Detik Detik Keberangkatan Pasukan Tentara Indonesia ke Palestine”,2021-05-16,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/16/salah-video-detik-detik-keberangkatan-pasukan-tentara-indonesia-ke-palestine/
4524,[SALAH] Foto “Tentera Uthmaniyah Turki sudah berada di Masjid Aqsa”,2021-05-16,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/16/salah-foto-tentera-uthmaniyah-turki-sudah-berada-di-masjid-aqsa/
4525,[SALAH] Video “Ketibaan pejuang turqy di tanah palestina”,2021-05-15,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/15/salah-video-ketibaan-pejuang-turqy-di-tanah-palestina/
4526,[SALAH] Foto “Baju baru broo….mau lebaran di solo….”,2021-05-15,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/15/salah-foto-baju-baru-broo-mau-lebaran-di-solo/
4527,[SALAH] Foto Jurnalis Menangis Saat Meliput Serangan Tentara Israel ke Masjid Al-Aqsa,2021-05-15,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/15/salah-foto-jurnalis-menangis-saat-meliput-serangan-tentara-israel-ke-masjid-al-aqsa/
4528,[SALAH] “begitu dengar Sirine peringatan Serangan Israel Mayatnya bisa hidup kembali”,2021-05-15,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/15/salah-begitu-dengar-sirine-peringatan-serangan-israel-mayatnya-bisa-hidup-kembali/
4529,[SALAH] Video Pernyataan “Netanyahu Akan Membunuh Muslim dengan Vaksin”,2021-05-14,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/14/salah-video-pernyataan-netanyahu-akan-membunuh-muslim-dengan-vaksin/
4530,[SALAH] Vaksin Covid-19 Beresiko Tinggi Bagi Perempuan yang Sedang Menstruasi,2021-05-14,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/14/salah-vaksin-covid-19-beresiko-tinggi-bagi-perempuan-yang-sedang-menstruasi/
4531,"[SALAH] Video “Presiden Jokowi Pulang Kampung, Dia yg larang, dia yg melanggar”",2021-05-14,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/14/salah-video-presiden-jokowi-pulang-kampung-dia-yg-larang-dia-yg-melanggar/
4532,"[SALAH] Video “Hasil Pantauan Radar Penerbangan Kemarin, Indonesia Diserbu Imigran Aseng C1n4”",2021-05-13,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/13/salah-video-hasil-pantauan-radar-penerbangan-kemarin-indonesia-diserbu-imigran-aseng-c1n4/
4533,[SALAH] Akun Instagram Bupati Tulang Bawang Barat @umar_tubaba,2021-05-13,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/13/salah-akun-instagram-bupati-tulang-bawang-barat-umar_tubaba/
4534,"[SALAH] Jengkol, Pete, Pepaya Sebabkan Stroke! Dapat Reda Dengan Mengeluarkan Darah Dari Ujung Jari",2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-jengkol-pete-pepaya-sebabkan-stroke-dapat-reda-dengan-mengeluarkan-darah-dari-ujung-jari/
4535,[SALAH] Bank Indonesia Mengeluarkan Uang Pecahan 1.0,2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-bank-indonesia-mengeluarkan-uang-pecahan-1-0/
4536,[SALAH] KPK Meminta Sumbangan Wakaf Lailatul Qadar,2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-kpk-meminta-sumbangan-wakaf-lailatul-qadar/
4537,[SALAH] Video “pemudik lewat sungai”,2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-video-pemudik-lewat-sungai/
4538,"[SALAH] Foto “Sekertaris kardinal vatikan dan raja arab saudi, meresmikan gereja katolik pertama kali di arab saudi”",2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-foto-sekertaris-kardinal-vatikan-dan-raja-arab-saudi-meresmikan-gereja-katolik-pertama-kali-di-arab-saudi/
4539,[SALAH] “Greta Thurnberg Minta china stop gunakan sumpit krn sumpir pakai kayu”,2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-greta-thurnberg-minta-china-stop-gunakan-sumpit-krn-sumpir-pakai-kayu/
4540,[SALAH] Foto “resiko mudik menghindari razia dengan mencari jalan tikus”,2021-05-12,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/12/salah-foto-resiko-mudik-menghindari-razia-dengan-mencari-jalan-tikus/
4541,[SALAH] Video “RI 1 Pulang kampung”,2021-05-11,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/11/salah-video-ri-1-pulang-kampung/
4542,"[SALAH] Video “VIRAL TERKINI TITO BERSAMA PULUHAN POLISI TURUN TANGAN, MUNARMAN TERBEBAS VIRAL HARI INI”",2021-05-11,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/11/salah-video-viral-terkini_-_tito__bersama_puluhan_polisi_turun_tangan-munar_man_terbebas__viral_hari_ini/
4543,[SALAH] “Pendukung Habib Rizieq Shihab rela wakafkan nyawa karena Surga telah menanti”,2021-05-11,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/11/salah-pendukung-habib-rizieq-shihab-rela-wakafkan-nyawa-karena-surga-telah-menanti/
4544,"[SALAH] Indonesia berduka, 10 Dokter meninggal pada hari yang sama akibat terinfeksi Covid-19",2021-05-11,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/11/salah-indonesia-berduka-10-dokter-meninggal-pada-hari-yang-sama-akibat-terinfeksi-covid-19/
4545,[SALAH] Video Said Aqil Dibaptis Atas Nama Yesus Di Gereja,2021-05-10,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/10/salah-video-said-aqil-dibaptis-atas-nama-yesus-di-gereja/
4546,[SALAH] Mengonsumsi Air Hangat dan Berkumur Dengan Air Garam Dapat Hilangkan Virus Corona,2021-05-10,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/10/salah-mengonsumsi-air-hangat-dan-berkumur-dengan-air-garam-dapat-hilangkan-virus-corona/
4547,[SALAH] Foto “Evakuasi Berhasil Angkat Puing Puing KRI Nanggala 402 Kepermukaan”,2021-05-10,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/10/salah-foto-evakuasi-berhasil-angkat-puing-puing-kri-nanggala-402-kepermukaan/
4548,[SALAH] Video “Akhirnya Ketahuan Kenapa Cina Dukung Penuh Jokowi”,2021-05-10,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/10/salah-video-akhirnya-ketahuan-kenapa-cina-dukung-penuh-jokowi/
4549,[SALAH] Pesan Giveaway dari Kedas Beauty,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-pesan-giveaway-dari-kedas-beauty/
4550,[SALAH] Video Warga Mudik Lewat Sungai,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-warga-mudik-lewat-sungai/
4551,[SALAH] Video “Sesuatu yg tabu di era Orba.hatam china jadi APARATUR NEGARA”,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-sesuatu-yg-tabu-di-era-orba-hatam-china-jadi-aparatur-negara/
4552,[SALAH] Amir Khan Memberikan Sedekah Satu Kg Tepung Berisi Uang Tunai Bagi yang Membutuhkan,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-amir-khan-memberikan-sedekah-satu-kg-tepung-berisi-uang-tunai-bagi-yang-membutuhkan/
4553,[SALAH] Video Kangguru Memeluk Relawan yang Menyelamatkan Hidupnya,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-kangguru-memeluk-relawan-yang-menyelamatkan-hidupnya/
4554,[SALAH] Video Kemacetan Jalan Tikus yang Dipenuhi Pemudik,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-kemacetan-jalan-tikus-yang-dipenuhi-pemudik/
4555,[SALAH] Bima Tri Bagikan Hadiah Mobil Honda Jazz Kepada Pelanggan,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-bima-tri-bagikan-hadiah-mobil-honda-jazz-kepada-pelanggan/
4556,[SALAH] Video Warga India Menyerang Kendaraan Tenaga Medis dan Menolak PCR,2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-warga-india-menyerang-kendaraan-tenaga-medis-dan-menolak-pcr/
4557,"[SALAH] “Rizieq Kena Lagi, Sekarang Giliran PKB: Dengar Bib, Hukum Berlaku Buat Semua, Tak Peduli..Kau Ini Siapa? Ini Indonesia,Bukan Negaramu Yaman,Tahu Kamu?”",2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-rizieq-kena-lagi-sekarang-giliran-pkb-dengar-bib-hukum-berlaku-buat-semua-tak-peduli-kau-ini-siapa-ini-indonesiabukan-negaramu-yamantahu-kamu/
4558,"[SALAH] Video “BERITA TERKINI ~ TAK DISANGKA SANGKA, DEKLARASI GANJAR 2024, LANGSUNG DISAMBUT PEMECATAN DARI PDIP”",2021-05-09,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/09/salah-video-berita-terkini-tak-disangka-sangka-deklarasi-ganjar-2024-langsung-disambut-pemecatan-dari-pdip/
4559,[SALAH] Video “SOK KRITIK FADLI ZON DICOPOT HINGGA BEGINI”,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-video-sok-kritik-fadli-zon-dicopot-hingga-begini/
4560,[SALAH] Prabowo Subianto Terlibat Kasus Korupsi Benih Lobster,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-prabowo-subianto-terlibat-kasus-korupsi-benih-lobster/
4561,[SALAH] Mendeteksi Virus Corona dengan Menahan Napas 10 Detik,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-mendeteksi-virus-corona-dengan-menahan-napas-10-detik/
4562,[SALAH] Survei Berhadiah Dana Kesejahteraan dari Coca-Cola untuk Rayakan HUT Ke-20,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-survei-berhadiah-dana-kesejahteraan-dari-coca-cola-untuk-rayakan-hut-ke-20/
4563,[SALAH] Foto Bayi Lumba-lumba di dalam Rahim,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-foto-bayi-lumba-lumba-di-dalam-rahim/
4564,[SALAH] Foto “Produk Mobil Esemka terbaru”,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-foto-produk-mobil-esemka-terbaru/
4565,[SALAH] “Kemarin Pun Tgl 4 Juga Berbondong2 Si Sipit Tiba Di Bandara Soeta tanpa lewat jalur Imigrasi”,2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-kemarin-pun-tgl-4-juga-berbondong2-si-sipit-tiba-di-bandara-soeta-tanpa-lewat-jalur-imigrasi/
4566,"[SALAH] Karena Suramadu Ditutup, Para Pemudik Terpaksa Berenang di Laut",2021-05-08,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/08/salah-karena-suramadu-ditutup-para-pemudik-terpaksa-berenang-di-laut/
4567,[FALSE] Message about “Mexico Did It” Photo That Can Hack Cell Phones,2021-05-07,May,2021,turnbackhoax,5,"[('FALSE', '')]",https://turnbackhoax.id/2021/05/07/false-message-about-mexico-did-it-photo-that-can-hack-cell-phones/
4568,"[SALAH] “Said Aqil: Negara China Bukan Negara Komunis, Yang Komunis Itu Justru Arab?”",2021-05-07,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/07/salah-said-aqil-negara-china-bukan-negara-komunis-yang-komunis-itu-justru-arab-2/
4569,[SALAH] Gambar Artikel CNN Indonesia “Seorang Anggota Polisi Jual Senjata Serbu AK-47 dan Pistol FN Made in Cina Beserta Amunisi ke Teroris KKB Papua”,2021-05-07,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/07/salah-gambar-artikel-cnn-indonesia-seorang-anggota-polisi-jual-senjata-serbu-ak-47-dan-pistol-fn-made-in-cina-beserta-amunisi-ke-teroris-kkb-papua/
4570,[SALAH] Akun Instagram Lowongan Kerja PT Pos Indonesia (Persero),2021-05-06,May,2021,turnbackhoax,5,"[('SALAH', ''), ('', 'Persero')]",https://turnbackhoax.id/2021/05/06/salah-akun-instagram-lowongan-kerja-pt-pos-indonesia-persero/
4571,[SALAH] Foto “Persiapan penutupan jalan tanggal 6 mei”,2021-05-06,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/06/salah-foto-persiapan-penutupan-jalan-tanggal-6-mei/
4572,[SALAH] Foto Hasil CT Scan Paru-Paru Orang Yang Telah Divaksin dan Belum Divaksin,2021-05-05,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/05/salah-foto-hasil-ct-scan-paru-paru-orang-yang-telah-divaksin-dan-belum-divaksin/
4573,[SALAH] Pesan tentang Foto “Mexico Did It” yang Dapat Retas Ponsel,2021-05-05,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/05/salah-pesan-tentang-foto-mexico-did-it-yang-dapat-retas-ponsel/
4574,[SALAH] Tidak Ada Karangan Bunga Kepada Awak KRI Nanggala 402,2021-05-05,May,2021,turnbackhoax,5,"[('SALAH', '')]",https://turnbackhoax.id/2021/05/05/salah-tidak-ada-karangan-bunga-kepada-awak-kri-nanggala-402/
